file,model,dataset,layer,layer_idx,I_X_T,I_Y_T,H_T,efficiency,compression,info_efficiency,compression_ratio
./results/medium_scale_analysis_20250903_170303/convnext_small_svhn_analysis.json,convnext_small,svhn,layer_1,1,0.03403687909714434,0.1,1.129570133027589,2.9379896939020447,-8.720697069686782,2.9379033786035644,0.6596312090285565
./results/medium_scale_analysis_20250903_170303/convnext_small_svhn_analysis.json,convnext_small,svhn,layer_2,2,0.033239029064682256,0.1,3.4068057937450265,3.0085114642007955,-8.492836623067445,3.008420955511457,0.6676097093531774
./results/medium_scale_analysis_20250903_170303/convnext_small_svhn_analysis.json,convnext_small,svhn,layer_3,3,0.03453222438219689,0.1,-1.2204917287975041,2.8958458885595295,-8.86216425435876,2.89576203175379,0.654677756178031
./results/medium_scale_analysis_20250903_170303/convnext_small_svhn_analysis.json,convnext_small,svhn,summary,-1,0.0347988571472369,0.1,,,,2.8735750143141026,0.652011428527631
./results/medium_scale_analysis_20250903_170303/convnext_small_svhn_analysis.json,convnext_small,svhn,summary_final,999,0.03453222438219689,0.1,,,,2.89576203175379,0.654677756178031
./results/medium_scale_analysis_20250903_170303/swin_small_patch4_window7_224_svhn_analysis.json,swin_small_patch4_window7_224,svhn,layer_0,0,0.03451687211861758,0.1,-2.5503234883449357,2.8971338902421113,-10.0,2.897049958825937,0.6548312788138242
./results/medium_scale_analysis_20250903_170303/swin_small_patch4_window7_224_svhn_analysis.json,swin_small_patch4_window7_224,svhn,summary,-1,0.03451687211861758,0.1,,,,2.897049958825937,0.6548312788138242
./results/medium_scale_analysis_20250903_170303/swin_small_patch4_window7_224_svhn_analysis.json,swin_small_patch4_window7_224,svhn,summary_final,999,0.03451687211861758,0.1,,,,2.897049958825937,0.6548312788138242
./results/medium_scale_analysis_20250903_170303/resnet50_cifar10_analysis.json,resnet50,cifar10,layer_0,0,0.1,0.1,-1.7829531096775453,1.0,-10.0,0.9999900000999989,0.0
./results/medium_scale_analysis_20250903_170303/resnet50_cifar10_analysis.json,resnet50,cifar10,layer_1,1,0.03359543149976779,0.1,0.03357342700796156,2.976595195709607,-4.276790703203484,2.9765065971572358,0.6640456850023221
./results/medium_scale_analysis_20250903_170303/resnet50_cifar10_analysis.json,resnet50,cifar10,layer_2,2,0.03287765523360431,0.1,-0.2922262464674436,3.0415794341011835,-4.164050519220499,3.041486924860386,0.6712234476639569
./results/medium_scale_analysis_20250903_170303/resnet50_cifar10_analysis.json,resnet50,cifar10,layer_3,3,0.032653200155345626,0.1,-4.106190878034001,3.0624869698607196,-4.1287956521934035,3.0623931844684793,0.6734679984465437
